"latitude","longitude","Type"
"48.8790183"," 2.3379062999999998","Volontaire Singa"
"48.8785618"," 2.3603689","Volontaire Singa"
"48.8785618"," 2.3603689","Volontaire Singa"
"48.8785618"," 2.3603689","Volontaire Singa"
"48.85799300000001"," 2.381153","Volontaire Singa"
"48.85799300000001"," 2.381153","Volontaire Singa"
"48.85799300000001"," 2.381153","Volontaire Singa"
"48.85799300000001"," 2.381153","Volontaire Singa"
"48.8293647"," 2.4265406","Volontaire Singa"
"48.8293647"," 2.4265406","Volontaire Singa"
"48.830759"," 2.359204","Volontaire Singa"
"48.830759"," 2.359204","Volontaire Singa"
"48.8421616"," 2.2927665","Volontaire Singa"
"48.8421616"," 2.2927665","Volontaire Singa"
"48.8530933"," 2.2487626","Volontaire Singa"
"48.8530933"," 2.2487626","Volontaire Singa"
"48.891985999999996"," 2.319287","Volontaire Singa"
"48.891985999999996"," 2.319287","Volontaire Singa"
"48.891985999999996"," 2.319287","Volontaire Singa"
"48.891304999999996"," 2.3529866999999998","Volontaire Singa"
"48.891304999999996"," 2.3529866999999998","Volontaire Singa"
"48.891304999999996"," 2.3529866999999998","Volontaire Singa"
"48.891304999999996"," 2.3529866999999998","Volontaire Singa"
"48.891304999999996"," 2.3529866999999998","Volontaire Singa"
"48.890613599999995"," 2.3867083","Volontaire Singa"
"48.890613599999995"," 2.3867083","Volontaire Singa"
"48.890613599999995"," 2.3867083","Volontaire Singa"
"48.890613599999995"," 2.3867083","Volontaire Singa"
"48.890613599999995"," 2.3867083","Volontaire Singa"
"48.8599825"," 2.4066411999999997","Volontaire Singa"
"48.8599825"," 2.4066411999999997","Volontaire Singa"
"48.858579899999995"," 2.2847017","Volontaire Singa"
"49.476996"," 0.16394789999999998","Volontaire Singa"
"48.7778645"," 3.1064903","Volontaire Singa"
"48.2676161"," 2.6944547","Volontaire Singa"
"48.5800304"," 2.5784968999999998","Volontaire Singa"
"48.409703699999994"," 2.8029178","Volontaire Singa"
"48.70124920000001"," 2.9619549","Volontaire Singa"
"48.4330103"," 2.7688548","Volontaire Singa"
"48.770735599999995"," 2.0803618999999998","Volontaire Singa"
"48.737835"," 1.9501100999999998","Volontaire Singa"
"48.8977009"," 2.1541059","Volontaire Singa"
"48.7056179"," 2.0700366","Volontaire Singa"
"48.9138069"," 1.9566537999999998","Volontaire Singa"
"48.996969799999995"," 2.1026339000000003","Volontaire Singa"
"48.758734399999994"," 2.0488569","Volontaire Singa"
"48.758734399999994"," 2.0488569","Volontaire Singa"
"46.3326748"," -0.48158490000000004","Volontaire Singa"
"46.2556503"," -0.55925","Volontaire Singa"
"50.0085087"," 2.6766663","Volontaire Singa"
"49.8217674"," 2.2980473999999997","Volontaire Singa"
"43.6618928"," 1.7928402","Volontaire Singa"
"43.1146883"," 5.9488975","Volontaire Singa"
"43.107465"," 6.131492799999999","Volontaire Singa"
"43.0768352"," 5.9330454999999995","Volontaire Singa"
"43.469689699999996"," 5.8353836999999995","Volontaire Singa"
"43.947004199999995"," 4.8209596","Volontaire Singa"
"44.1378056"," 4.8002332999999995","Volontaire Singa"
"44.2316729"," 5.0390536","Volontaire Singa"
"43.9187117"," 5.2475518","Volontaire Singa"
"43.872827199999996"," 5.414900299999999","Volontaire Singa"
"46.497446499999995"," -1.7924752999999998","Volontaire Singa"
"48.2876769"," 6.9705622","Volontaire Singa"
"48.021352199999995"," 6.9173689000000005","Volontaire Singa"
"47.7715436"," 3.4404367999999996","Volontaire Singa"
"48.7127494"," 2.2265114","Volontaire Singa"
"48.6488175"," 2.4111564000000003","Volontaire Singa"
"48.6875788"," 2.2301132","Volontaire Singa"
"48.438194599999996"," 2.1774795","Volontaire Singa"
"48.6479277"," 2.2047385","Volontaire Singa"
"48.5114837"," 2.2662226","Volontaire Singa"
"48.5190139"," 2.3890377","Volontaire Singa"
"48.6994493"," 2.5079406","Volontaire Singa"
"48.6994493"," 2.5079406","Volontaire Singa"
"48.894182199999996"," 2.2071125","Volontaire Singa"
"48.833209"," 2.2359801999999998","Volontaire Singa"
"48.8225067"," 2.2687540999999998","Volontaire Singa"
"48.824632099999995"," 2.2885466","Volontaire Singa"
"48.8854993"," 2.2653713","Volontaire Singa"
"48.8854993"," 2.2653713","Volontaire Singa"
"48.814475099999996"," 2.2933337","Volontaire Singa"
"48.906057"," 2.2445372999999997","Volontaire Singa"
"48.821132899999995"," 2.2098332","Volontaire Singa"
"48.7787703"," 2.3184549999999997","Volontaire Singa"
"48.8063833"," 2.1919041999999997","Volontaire Singa"
"48.832027499999995"," 2.1659058","Volontaire Singa"
"48.8695678"," 2.1771764","Volontaire Singa"
"48.9237226"," 2.2431251","Volontaire Singa"
"48.863819"," 2.4484629","Volontaire Singa"
"48.878422099999995"," 2.487122","Volontaire Singa"
"48.9315523"," 2.3563278","Volontaire Singa"
"48.9315523"," 2.3563278","Volontaire Singa"
"48.9315523"," 2.3563278","Volontaire Singa"
"48.8673904"," 2.5312919","Volontaire Singa"
"48.907365399999996"," 2.5461685999999997","Volontaire Singa"
"48.907365399999996"," 2.5461685999999997","Volontaire Singa"
"48.9093087"," 2.3347745","Volontaire Singa"
"48.9488481"," 2.4933053","Volontaire Singa"
"48.9550573"," 2.3159959","Volontaire Singa"
"48.9550573"," 2.3159959","Volontaire Singa"
"48.803646799999996"," 2.3317044","Volontaire Singa"
"48.8357664"," 2.480569","Volontaire Singa"
"48.840305"," 2.5035059","Volontaire Singa"
"48.8034186"," 2.5791264","Volontaire Singa"
"48.949216799999995"," 2.2282675","Volontaire Singa"
"48.991514099999996"," 2.3839121999999997","Volontaire Singa"
"49.092906899999996"," 2.1041247999999997","Volontaire Singa"
"49.068852899999996"," 2.3055106","Volontaire Singa"
"45.849891899999996"," 5.056991","Volontaire Singa"
"46.240531999999995"," 4.830863","Volontaire Singa"
"46.005576"," 5.785105","Volontaire Singa"
"45.958436000000006"," 5.3595559999999995","Volontaire Singa"
"45.958436000000006"," 5.3595559999999995","Volontaire Singa"
"46.236466"," 5.979909999999999","Volontaire Singa"
"46.3094356"," 4.8826358","Volontaire Singa"
"46.179148"," 5.203701","Volontaire Singa"
"46.179148"," 5.203701","Volontaire Singa"
"49.570189"," 3.996237","Volontaire Singa"
"46.326806"," 3.063215","Volontaire Singa"
"46.249362399999995"," 2.6918804","Volontaire Singa"
"43.835744"," 5.790916","Volontaire Singa"
"43.95993300000001"," 5.780711999999999","Volontaire Singa"
"44.514744"," 6.7513749999999995","Volontaire Singa"
"44.421833899999996"," 5.7942","Volontaire Singa"
"43.706449"," 7.2922646","Volontaire Singa"
"43.64152"," 7.009186","Volontaire Singa"
"43.786187"," 7.276537","Volontaire Singa"
"45.239402999999996"," 4.667349","Volontaire Singa"
"44.480269"," 4.691053","Volontaire Singa"
"44.507171"," 4.2241989","Volontaire Singa"
"49.703264999999995"," 4.991586000000001","Volontaire Singa"
"42.86369"," 1.200625","Volontaire Singa"
"43.233683"," 1.575968","Volontaire Singa"
"48.2973451"," 4.0744009","Volontaire Singa"
"48.279962"," 4.053341","Volontaire Singa"
"48.153636"," 4.266662999999999","Volontaire Singa"
"50.823571699999995"," 4.3766926999999995","Volontaire Singa"
"48.537751"," 4.143492","Volontaire Singa"
"43.212161"," 2.353663","Volontaire Singa"
"43.184277"," 3.003078","Volontaire Singa"
"43.244718"," 2.1141199999999998","Volontaire Singa"
"43.359232999999996"," 2.1691059999999998","Volontaire Singa"
"42.878268"," 2.505562","Volontaire Singa"
"42.895610999999995"," 2.11592","Volontaire Singa"
"43.339017999999996"," 2.312715","Volontaire Singa"
"43.339017999999996"," 2.312715","Volontaire Singa"
"43.221473"," 2.618026","Volontaire Singa"
"44.082876"," 2.9602559999999998","Volontaire Singa"
"44.244648999999995"," 2.644466","Volontaire Singa"
"44.469831899999996"," 2.7203329999999997","Volontaire Singa"
"44.423097999999996"," 2.2186849","Volontaire Singa"
"44.573873"," 2.080505","Volontaire Singa"
"44.573873"," 2.080505","Volontaire Singa"
"44.549307999999996"," 2.110537","Volontaire Singa"
"43.300771"," 5.3821768","Volontaire Singa"
"43.2916612"," 5.3965729","Volontaire Singa"
"43.2875818"," 5.3808682999999995","Volontaire Singa"
"43.2839895"," 5.3547034","Volontaire Singa"
"43.3753856"," 5.305022999999999","Volontaire Singa"
"43.414077999999996"," 5.504583","Volontaire Singa"
"43.882005899999996"," 4.855684999999999","Volontaire Singa"
"43.6017739"," 4.624375100000001","Volontaire Singa"
"43.6017739"," 4.624375100000001","Volontaire Singa"
"43.6017739"," 4.624375100000001","Volontaire Singa"
"43.6017739"," 4.624375100000001","Volontaire Singa"
"43.640198999999996"," 5.097022","Volontaire Singa"
"43.640198999999996"," 5.097022","Volontaire Singa"
"43.638628"," 4.812107","Volontaire Singa"
"43.486821"," 5.495122","Volontaire Singa"
"43.173652999999995"," 5.605155","Volontaire Singa"
"43.591912"," 5.126824","Volontaire Singa"
"43.355331"," 5.203593000000001","Volontaire Singa"
"50.6969022"," 4.353837899999999","Volontaire Singa"
"49.242768999999996"," -0.872814","Volontaire Singa"
"49.264992899999996"," -0.713372","Volontaire Singa"
"48.7858428"," -0.9144332","Volontaire Singa"
"49.317766"," -0.35568099999999997","Volontaire Singa"
"49.228055999999995"," -0.300062","Volontaire Singa"
"49.241119"," -0.449605","Volontaire Singa"
"49.286472"," -0.313818","Volontaire Singa"
"44.922596999999996"," 2.2637329999999998","Volontaire Singa"
"46.013310999999995"," 0.080097","Volontaire Singa"
"46.160329"," -1.151139","Volontaire Singa"
"46.253237"," -1.028139","Volontaire Singa"
"45.944823"," -0.517763","Volontaire Singa"
"42.111816"," 9.398501","Volontaire Singa"
"47.322047"," 5.04148","Volontaire Singa"
"47.742881999999994"," 4.702895000000001","Volontaire Singa"
"48.534928"," -2.770404","Volontaire Singa"
"48.199728"," -2.5343389999999997","Volontaire Singa"
"48.585676"," -2.54087","Volontaire Singa"
"48.597086999999995"," -3.270032","Volontaire Singa"
"48.363419"," -1.9534829999999999","Volontaire Singa"
"48.626757"," -2.8355820000000005","Volontaire Singa"
"46.174155999999996"," 2.4873019999999997","Volontaire Singa"
"44.853806"," 0.48339200000000004","Volontaire Singa"
"44.775256999999996"," 0.8171149999999999","Volontaire Singa"
"44.811485999999995"," 0.825302","Volontaire Singa"
"47.237829"," 6.024053899999999","Volontaire Singa"
"46.967608"," 6.0425449","Volontaire Singa"
"48.8817333"," 2.3256582","Volontaire Singa"
"44.823333"," 5.039288","Volontaire Singa"
"44.348678"," 4.768295","Volontaire Singa"
"44.237238999999995"," 5.191743","Volontaire Singa"
"44.731345"," 4.922808","Volontaire Singa"
"44.603249"," 4.819672","Volontaire Singa"
"45.121181"," 5.093689899999999","Volontaire Singa"
"49.271315"," 1.6173309999999999","Volontaire Singa"
"48.906396"," 1.273029","Volontaire Singa"
"48.822159"," 0.707554","Volontaire Singa"
"49.265929"," 0.93998","Volontaire Singa"
"49.158995999999995"," 1.604676","Volontaire Singa"
"48.272346999999996"," 1.6273199999999999","Volontaire Singa"
"48.093227999999996"," -4.328619","Volontaire Singa"
"47.886787999999996"," -4.155261","Volontaire Singa"
"48.50468600000001"," -3.875395","Volontaire Singa"
"48.320555999999996"," -4.29889","Volontaire Singa"
"48.647003"," -3.715409","Volontaire Singa"
"48.404191999999995"," -3.7517989999999997","Volontaire Singa"
"47.988036"," -4.425301999999999","Volontaire Singa"
"43.9434553"," 3.9164584999999996","Volontaire Singa"
"43.967087899999996"," 4.52405","Volontaire Singa"
"43.567172"," 4.1925869","Volontaire Singa"
"43.910812"," 4.4240569999999995","Volontaire Singa"
"43.6046256"," 1.444205","Volontaire Singa"
"43.6046256"," 1.444205","Volontaire Singa"
"43.683983999999995"," 1.4859609999999999","Volontaire Singa"
"43.6381666"," 1.4338047000000003","Volontaire Singa"
"43.458611"," 2.0045729999999997","Volontaire Singa"
"43.537141"," 1.344995","Volontaire Singa"
"43.2261995"," 1.2313618","Volontaire Singa"
"43.840036999999995"," 1.539831","Volontaire Singa"
"43.274966899999995"," 1.1769369","Volontaire Singa"
"43.5611027"," 1.4531355000000001","Volontaire Singa"
"43.229926"," 0.9397249999999999","Volontaire Singa"
"43.455124"," 1.6134138999999998","Volontaire Singa"
"43.552555999999996"," 1.1914099999999999","Volontaire Singa"
"43.489799999999995"," 1.8976899999999999","Volontaire Singa"
"43.569083"," 1.6272229999999999","Volontaire Singa"
"43.4301637"," 1.2231071","Volontaire Singa"
"43.551879"," 1.533877","Volontaire Singa"
"43.106895"," 0.7237629999999999","Volontaire Singa"
"43.917474999999996"," 0.406557","Volontaire Singa"
"43.723689"," 0.728736","Volontaire Singa"
"43.578769"," 0.327453","Volontaire Singa"
"43.613836899999995"," 1.0817409999999998","Volontaire Singa"
"44.4558933"," -0.5611058","Volontaire Singa"
"44.8350088"," -0.5872689999999999","Volontaire Singa"
"44.812022999999996"," -0.5437839999999999","Volontaire Singa"
"44.812022999999996"," -0.5437839999999999","Volontaire Singa"
"44.8535732"," -0.6156794000000001","Volontaire Singa"
"44.954999"," -0.670218","Volontaire Singa"
"44.824248"," -0.445824","Volontaire Singa"
"44.881732899999996"," -0.42852","Volontaire Singa"
"44.894144"," -0.5005879999999999","Volontaire Singa"
"45.430845999999995"," -1.035981","Volontaire Singa"
"44.762324"," -0.654621","Volontaire Singa"
"45.014103999999996"," -0.0015019999999999999","Volontaire Singa"
"44.622145"," -0.433606","Volontaire Singa"
"44.732496"," -0.4624229999999999","Volontaire Singa"
"43.604727499999996"," 3.9011747","Volontaire Singa"
"43.596859599999995"," 3.8502617","Volontaire Singa"
"43.596859599999995"," 3.8502617","Volontaire Singa"
"43.69543600000001"," 3.506458","Volontaire Singa"
"43.714103"," 3.617468","Volontaire Singa"
"43.539645"," 3.459371","Volontaire Singa"
"43.449587"," 3.294943","Volontaire Singa"
"43.67445"," 4.135365999999999","Volontaire Singa"
"43.722087"," 4.11339","Volontaire Singa"
"43.693993"," 3.314609","Volontaire Singa"
"43.67182400000001"," 3.859265","Volontaire Singa"
"47.891031999999996"," -1.9866860000000002","Volontaire Singa"
"48.6319149"," -1.9815768999999999","Volontaire Singa"
"48.427603999999995"," -1.5749549999999999","Volontaire Singa"
"47.705444"," -2.0717399999999997","Volontaire Singa"
"48.250135"," -1.8252199999999998","Volontaire Singa"
"48.182829"," -1.643459","Volontaire Singa"
"46.979735"," 1.614733","Volontaire Singa"
"47.3832745"," 0.6897966","Volontaire Singa"
"47.520326"," 0.398873","Volontaire Singa"
"47.413326"," 0.9844069999999999","Volontaire Singa"
"47.398272000000006"," 0.924621","Volontaire Singa"
"45.189429800000006"," 5.7165413","Volontaire Singa"
"45.632449"," 5.111562","Volontaire Singa"
"45.1703012"," 5.723450499999999","Volontaire Singa"
"45.338997899999995"," 5.470438","Volontaire Singa"
"45.37325500000001"," 4.811172","Volontaire Singa"
"45.1729516"," 5.6703133","Volontaire Singa"
"45.003555"," 5.797155999999999","Volontaire Singa"
"45.39045300000001"," 5.191047","Volontaire Singa"
"45.597108"," 5.27212","Volontaire Singa"
"45.18536"," 5.8679309","Volontaire Singa"
"45.439484"," 5.595496","Volontaire Singa"
"43.893485"," -0.49978199999999995","Volontaire Singa"
"44.211946999999995"," -0.919067","Volontaire Singa"
"43.717994"," -0.821723","Volontaire Singa"
