,name,city,address,postcode,lat,lng,bubble_rating,star_rating,review_count,air_conditioning,free_internet,free_high_speed_internet_(_wifi_),public_wifi,wheelchair_access,restaurant,family_rooms,accessible_rooms,pets_allowed_(_dog_/_pet_friendly_),paid_wifi,refrigerator_in_room,kitchenette,microwave,paid_internet,chaine,rating_std,rating_std2
37232,sabrina hotel-restaurant,Besse-et-Saint-Anastaise,Rond-Point des Pistes,63610,45.51199,2.855683,3.5,0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40933957459050924,0.6812698807395439
37234,hotel le grand turc,L'Oie,33 Route National,85140,46.79739,-1.128263,3.5,3,80.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.6822326243175154,0.8330635556039283
37237,logis le centre,Les Herbiers,6 rue de l Eglise,85500,46.87103,-1.01528,3.5,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298476773138913,0.6196037003258877
37238,hotel relais,Les Herbiers,18 rue de Saumur,85500,,,3.5,2,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4349232980024161,0.69550053775808
37240,hotel le lac,Serigne,,85200,46.52597,-0.807902,3.0,0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.058477082084358464,0.4267307345243538
37243,l'auberge everhotel,Fontenay-le-Comte,Allee de l'Innovation,85200,,,3.0,0,3.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.021928905781634426,0.4030129728267937
37246,hotel restaurant du mee,Le Mee-sur-Seine,905 avenue de la Liberation,77350,48.547615,2.639746,3.0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1681216109925306,0.497884019617034
37247,campanile melun sud - dammarie les lys,Dammarie-les-Lys,346 rue Capitaine Bernard de Poret,77190,48.51544000000001,2.626001,3.5,3,62.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0.5287302838460745,0.7476796134927121
37249,hotel restaurant le grand monarque,La Rochette,870 avenue du General Leclerc,77000,48.517487,2.653971,3.0,3,80.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.5847708208435847,0.7682665029692186
37251,campanile melun senart - vert saint denis,Vert-Saint-Denis,260 avenue de l Europe,77240,48.566605,2.632616,3.5,3,49.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0.4178674823944782,0.6860134330790559
37255,residence hotel les ducs de chevreuse,Chevreuse,7 route de Choisel,78460,48.700153,2.034102,3.5,1,44.0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0.3752279433746335,0.6622956713814958
37256,campanile voisins le bretonneux,Voisins-le-Bretonneux,7 rue des Tilleuls,78960,48.75841,2.0563,3.0,3,101.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7382731613150256,0.867881102098971
37259,a l'oree du bois,Futeau,,55120,49.070377,5.00734,3.5,0,54.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.4605070214143229,0.7097311947766161
37260,hotel le grand monarque,Varennes-en-Argonne,1 Place de l Eglise,55270,49.22781,5.03494,3.0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10233489364762731,0.45519204856142587
37265,la toque blanche,Chauny,24 avenue Victor Hugo,02300,49.61916,3.216248,3.5,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12791861705953414,0.5247326535356475
37268,manoir saint eloi,Noyon,81 boulevard Carnot,60400,49.57843,3.004559,3.5,3,63.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.5372581916500434,0.752423165832224
37269,hotel-restaurant belle vue,Coucy-le-Chateau-Auffrique,Ville Haute,02380,49.52139,3.3254620000000004,3.5,2,98.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8357349647889564,0.9184474977151444
37271,hotel balladins lyon/givors,Givors,Centre Commercial des 2 Vallees,69700,,,3.0,2,24.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.1754312462530754,0.502627571956546
37275,hotelf1 lyon chasse sur rhone,Chasse-sur-Rhone,Chemin des Coulardieres,38670,,,3.0,1,16.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.11695416416871693,0.46467915324044984
37276,kyriad chambery sud - la ravoire,La Ravoire,597 rue Leon Costa de Beauregard,73490,45.5671,5.96333,3.5,2,67.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.5713698228659192,0.7713973751902721
37284,hostellerie le prieure,Lavoute-Chilhac,Place du Fer a Cheval,43380,45.14767,3.40167,3.5,0,35.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.298476773138913,0.6196037003258877
37285,premiere classe niort est - la creche,La Creche,Rue Vasco De Gama Za Baussais,79260,45.15064,3.572178,3.0,1,134.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0.9794911249130043,1.0244183293028672
37292,hotel les thermes,Jonzac,8 Place de l Eglise,17500,45.445225,-0.43743,3.5,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620302482754099,0.5437068628936955
37293,hotel de l'ecu,Jonzac,3 Place Fillaudeau,17500,45.44657,-0.431813,3.5,2,81.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.6907605321214844,0.8378071079434404
37294,logis tante yvonne,Quincieux,28 rue de la Republique,69650,45.914696,4.778154,3.5,3,57.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.4860907448262297,0.723961851795152
37295,inter hotel lyon nord,Massieux,Avenue Lavoisier,01600,45.903625,4.818819,3.5,3,51.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.4349232980024161,0.69550053775808
37296,premiere classe lyon nord - genay-massieux,Massieux,Parc D Activites de Massieux 129 avenue Lavoisier,01600,45.90421,4.8175620000000015,3.0,1,89.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.6505575381884879,0.8109584740248268
37299,le saint romain,Anse,Route de Graves,69480,45.94,4.71,3.0,0,100.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0.7309635260544808,0.8631375497594589
37301,ferme-hotel de la vrine,,Lieu-dit La Vrine,25520,46.97817,6.33934,3.5,3,18.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.15350234047144098,0.5389633105541836
37307,auberge de reine margot,La Tour-d'Auvergne,Place du Docteur Godeneche,63680,45.53292,2.69102,3.0,0,17.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.12426379942926173,0.4694227055799619
37311,sabrina hotel-restaurant,Besse-et-Saint-Anastaise,Rond-Point des Pistes,63610,45.51199,2.855683,3.5,0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40933957459050924,0.6812698807395439
37315,hotel acacia,Luneville,2 rue de l Ecosseuse,54300,48.570797,6.53146,3.5,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
37316,village cap france la bolle,Saint Die des Vosges,34 Chemin du Reservoir,88100,48.285027,6.90857,3.5,0,47.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.4008116667865403,0.6765263284000319
37317,auberge de la cholotte,Les Rouges-Eaux,44 la Cense de Saint Die,88600,48.257397,6.821711,3.5,0,34.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2899488653349441,0.6148601479863758
37320,motel saint michel,Saint-Michel,16 Rue Du Pre Vallet,52190,47.72168,5.2975629999999985,3.5,0,31.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.26436514192303723,0.6006294909678397
37322,auberge du lac,Marcilly-sur-Tille,17 avenue de la Gare,21120,47.522156,5.130971,3.5,0,11.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.09380698584365837,0.5057584441775994
37323,jum'hotel,Saints-Geosmes,Rue Auberive 2 rue du Lieutenant Didier,52200,47.829967,5.327019,3.5,3,71.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.605481454081795,0.7903715845483201
37326,kyriad grenoble centre,Grenoble,116 cours Liberation Gal de Gaulle,38100,45.16822,5.711887,3.5,3,113.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.9636535818484906,0.9896007828078247
37327,hotel central,Fontaine,140 avenue du Vercors,38600,,,3.0,2,13.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0950252583870825,0.45044849622191385
37329,campanile grenoble sud - seyssins,Seyssins,"4, Rue Jean Moulin Rondeau",38180,45.15988,5.697088,3.5,3,87.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.741927978945298,0.8662684219805123
37330,kyriad grenoble sud - seyssins,Seyssins,15 Rue Du Dr Schweitzer,38180,45.158802,5.694742,3.5,3,96.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8186791491810185,0.9089603930361205
37334,hotel de la poste,Marcenat,le Bourg,15190,,,3.5,2,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.03411163121587577,0.47255357780101537
37344,hotel les glycines,Melle,5 Place Rene Groussard,79500,46.22146,-0.143746,3.5,2,44.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3752279433746335,0.6622956713814958
37346,les 3 pigeons,Chenay,5 rue Edmond Proust,79120,46.32535,-0.033852,3.5,0,7.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
37349,hotel restaurant de l'abbaye,Clairvaux-sur-Aujon,"19, route de Dijon",10310,48.14575,4.79309,3.5,2,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1790860638833478,0.5531939675727195
37350,hotel de la pomme d'or,Bar Sur Aube,79 Faubourg de Belfort,10200,48.23061,4.7108,3.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877156231265377,0.44570494388240184
37352,hotel des dhuits,Colombey-les-deux-Eglises,RN 19,52330,48.225674,4.88825,3.5,3,77.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.6566489009056086,0.8188328985853923
37353,hotel le saint nicolas,Bar Sur Aube,2 rue du General de Gaulle,10200,48.235165,4.705526,3.5,3,88.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.750455886749267,0.8710119743200244
37361,l'auberge des clairmontelles,Le Poizat,Champ Moguel,01130,46.149437,5.7054550000000015,3.5,3,59.0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0.5031465604341676,0.733448956474176
37363,hotel pierre blanche,Bellegarde sur Valserine,7 av Mal de Lattre de Tassigny,01200,46.124348,5.811838,3.5,3,41.0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.34964421996272665,0.6480650143629598
37364,kyriad bellegarde geneve,Chatillon-en-Michaille,avenue Marechal Leclerc,01200,46.1175,5.809999,3.0,3,87.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.6359382676673984,0.8014713693458028
37366,hotel hermance,Bellegarde sur Valserine,19 rue Joseph Bertola,01200,46.1091,5.8248,3.5,2,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620302482754099,0.5437068628936955
37367,hotel l'air marin,Yves,RN 137 - Fief de Thiers,17340,46.018883,-1.051481,3.5,0,7.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.0596953546277826,0.4867842348195514
37377,domaine le milos,Castries,134 Chemin de la Pierre Bleue,34160,43.685146,3.993716000000001,3.5,3,99.0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0.8442628725929253,0.9231910500546565
37378,grand bleu mas des cigales,Castries,362 rue du Romarin,34160,,,3.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007309635260544808,0.3935258681477697
37379,le pidanoux,Saint-Julien-du-Verdon,2 le Village,04170,43.914177,6.541725,2.5,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24365450868482694,0.5137273567540286
37380,hotel lac et foret,Saint Andre Les Alpes,route de Nice,04170,43.95862,6.506029,3.0,2,82.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5993900913646742,0.7777536076482428
37381,le bel air,Saint Andre Les Alpes,route de Nice,04170,43.9661,6.506951,3.5,0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1961418794912857,0.5626810722517436
37383,hotel residence les canyons du verdon,Castellane,Boulevard Saint Michel,04120,43.84946,6.508792,3.0,0,63.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.4605070214143229,0.6876261131975144
37385,la table d'antan,Bon-Encontre,41 rue de la Republique,47240,44.185913,0.6705180000000001,3.5,2,29.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.24730932631509933,0.5911423862888157
37387,p'tit dej-hotel agen,Boe,ZAC Agen sud,47550,44.19106,0.633649,3.5,2,54.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4605070214143229,0.7097311947766161
37390,premiere classe agen,Agen,Zac Agen Sud,47000,44.1826,0.6172880000000001,3.0,1,104.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.76020206709666,0.8821117591175069
37392,p'tit dej hotel,Aurillac,141 avenue de Conthe,15000,44.90926,2.4215,3.0,1,45.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.3289335867245164,0.6022421710862982
37393,logis les provinciales rest. felix cafe,Arpajon Sur Cere,5 avenue Jean Jaures,15130,44.90261,2.45915,3.5,2,19.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1620302482754099,0.5437068628936955
37396,campanile aurillac,Aurillac,Zac De La Jordanne Avenue,15000,44.913853,2.443807,3.0,3,140.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1.0233489364762731,1.0528796433399394
37403,fasthotel creil,Saint-Maximin,132 rue de la Revolution Francaise,60740,,,2.5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024365450868482692,0.34295947253159614
37405,kyriad chantilly,Chantilly,Rue des Fougeres,60500,49.203094,2.460092,3.0,2,81.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5920804561041294,0.7730100553087307
37407,b&b hotel creil chantilly,Creil,53 rue Rouget de Lisle,60100,49.24444,2.47306,3.0,2,54.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.39472030406941966,0.6449341421419064
37412,kyriad lyon sud - saint genis laval,Saint-Genis-Laval,179 route de Vourles,69230,45.675766,4.784855,3.5,3,111.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.9465977662405527,0.9801136781288007
37414,hotel balladins lyon/givors,Givors,Centre Commercial des 2 Vallees,69700,,,3.0,2,24.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.1754312462530754,0.502627571956546
37415,hotel restaurant les peyrieres,Olemps,Rue Des Peyrieres,12510,44.3425,2.554993,3.5,0,39.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.33258840435478876,0.6385779096839358
37416,inter hotel les peyrieres,Rodez,22 rue des Peyrieres,12510,44.344315,2.555254,3.5,3,57.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.4860907448262297,0.723961851795152
37418,hotel de la tour maje,Rodez,1 boulevard Gally,12000,44.349396,2.572641,3.5,3,136.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.1597954613397763,1.098702486616601
37420,le broussy hotel,Rodez,1 avenue Victor Hugo,12000,,,3.0,0,4.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.029238541042179232,0.4077565251663057
37421,hotelf1 le creusot-montchanin gare tgv,Ecuisses,Le Pont Jeanne Rose-RN 80,71210,46.748314,4.495125,3.5,1,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.08527907803968943,0.5010148918380875
37423,hotel restaurant le moulin rouge,Le Creusot,Route de Montcoy,71670,,,3.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08040598786599289,0.4409613915428898
37424,hotel 19'cent,Le Creusot,1 rue Marechal Foch,71200,46.805843,4.433971,3.5,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1193907092555652,0.5199891011961355
37425,hotel de la petite verrerie,Le Creusot,4 rue Jules Guesde,71200,46.805935,4.425228,3.5,3,125.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0659884754961177,1.046523410881969
37426,hotel le relais du montagny,Buxy,12 route de Chalon,71390,46.71,4.7,3.5,2,49.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.4178674823944782,0.6860134330790559
37433,hotelf1 saint etienne est la grand croix,La Grand Croix,235 rue de la Peronniere,42320,,,3.5,1,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.17055815607937885,0.5484504152332076
37435,campanile saint etienne est - saint chamond,St-Chamond,Lieu Dit Bourdon,42400,45.49667,4.523559,3.5,3,115.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.9807093974564284,0.9990878874868487
37441,hotel resid'price,Merville,2 rue de Gascogne,31330,43.72109,1.326746,3.5,2,55.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4690349292182919,0.714474747116128
37448,le parc,Issoire,2 avenue de la Gare,63500,45.54383,3.25346,3.5,2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17055815607937885,0.5484504152332076
37451,au bord du lac,Saint-Remy-les-Chevreuse,2 rue de la Digue,78470,48.7,2.069999,3.0,0,43.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31431431620342676,0.5927550664072743
37454,residence hotel les ducs de chevreuse,Chevreuse,7 route de Choisel,78460,48.700153,2.034102,3.5,1,44.0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0.3752279433746335,0.6622956713814958
37455,b&b hotel saclay,Gif-sur-Yvette,Rn 118,91190,48.71446,2.171135,3.5,0,29.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.24730932631509933,0.5911423862888157
37457,hotel le relais de la foret embranchement,Montfiquet,Embranchement axe Bayeux-Saint-Lo,14490,49.194324,-0.861825,3.5,3,23.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.1961418794912857,0.5626810722517436
37458,hotelf1 saint lo,Saint-Lo,Rue Jules Valles,50000,49.1015,-1.07333,3.0,0,23.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.1681216109925306,0.497884019617034
37461,inter hotel saint-lo,Saint-Lo,Parc de l'Europe,50000,49.09921,-1.08373,3.5,3,59.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5031465604341676,0.733448956474176
37462,hotel la cremaillere,Saint-Lo,10 rue de la Chancellerie,50000,49.115913,-1.095314,3.0,2,24.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.1754312462530754,0.502627571956546
37463,hotelf1 bourg en bresse - parc des expositions-ekinox,Peronnas,"Lieu-dit Les coupes Blanches, RN 75",01960,46.17573,5.256422,3.0,1,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.23390832833743386,0.5405759906726421
37464,hotel terminus,Bourg-en-Bresse,19 avenue Alphonse Baudin,01000,46.20015,5.21585,3.5,3,62.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5287302838460745,0.7476796134927121
37468,europ hotel,Viriat,Rue de la Chambiere,01440,46.21155,5.21309,3.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877156231265377,0.44570494388240184
37469,u patriarcu,Porticciolo,Lieu Dit Porticciolo,20228,42.87065,9.47663,3.5,2,58.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49461865263019866,0.728705404134664
37471,u pozzu,Sisco,,20233,42.8081,9.488514,3.5,2,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31553258874685086,0.6290908050049118
37475,hotelf1 moret fontainebleau,Ecuelles,Zone Artisanale,77250,48.36743,2.83879,3.0,0,20.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.14619270521089617,0.4836533625984979
37476,le cheval noir,Moret-sur-Loing,47 Avenue Jean Jaures,77250,48.373844,2.81447,3.5,3,72.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6140093618857639,0.7951151368878322
37483,le bocage,Montmarault,17 Place Robert Ferrandon,03390,,,3.5,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08527907803968943,0.5010148918380875
37491,campanile thiers,Thiers,Zi De Felet,63300,45.8548,3.5087,3.0,3,152.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1.1110645596028108,1.1098022714140836
37492,hotel de l'aigle d'or,Thiers,8 rue de Lyon,63300,45.85713,3.549694,3.5,2,44.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.3752279433746335,0.6622956713814958
37500,campanile bethune - fouquieres les bethune,Fouquieres-les-Bethune,Allee Du Chateau De Cormont Za Actipolis,62232,50.51342,2.621385,3.5,3,129.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1.1001001067119935,1.0654976202400168
37501,premiere classe bethune - fouquieres les bethune,Fouquieres-les-Bethune,Allee du Chateau de Cormont,62232,50.512707,2.621275,3.0,1,138.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1.0087296659551834,1.0433925386609153
37502,formule 1 bethune a26 fouquieres les bethune,Fouquieres-les-Bethune,RN 41,62232,,,3.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03654817630272404,0.41250007750581774
37503,sunset price,Fouquieres-les-Bethune,RN 41 Rue des Anciens Combattants,62232,,,3.0,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03654817630272404,0.41250007750581774
37505,hotel l'oree des charmes,Blaisy-Bas,56 rue d Avau,21540,47.37328,4.740424,3.5,3,50.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.42639539019844713,0.6907569854185679
37507,hotel de la poste,Saint Seine L'Abbaye,,21440,47.44,4.79,3.5,3,44.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3752279433746335,0.6622956713814958
37509,hotel du commerce,Pouilly-en-Auxois,Place de la Liberation,21320,47.26230200000001,4.555746,3.0,0,22.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.16081197573198577,0.4931404672775219
37510,hostellerie du chateau,Chateauneuf,Grande rue,21320,47.217957,4.640486,3.5,0,43.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.36670003557066455,0.6575521190419839
37511,hotelf1 nancy nord bouxieres aux dames,Bouxieres-aux-Dames,4 rue Charles Bourseul,54136,,,3.0,0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.10964452890817213,0.4599356009009379
37513,b&b hotel nancy frouard 1,Frouard,ZAC du Saule Gaillard,54390,48.74378,6.15048,3.0,0,33.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.24121796359797867,0.545319543012154
37514,b&b hotel nancy frouard 2,Frouard,3 Rue de Nerbevaux,54390,48.743137,6.15066,3.0,0,24.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.1754312462530754,0.502627571956546
37515,campanile nancy ouest - laxou zenith,Maxeville,4 rue Blaise Pascal,54320,48.704983,6.139719,3.0,3,148.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1.0818260185606317,1.0908280620560356
37516,cerise nancy,Nancy,1339 avenue Raymond Pinchard,54100,48.700066,6.143701,3.0,1,113.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.8259887844415633,0.9248037301731151
37517,hotelf1 valenciennes douchy les mines,Haulchin,RD630,59121,,,3.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.058477082084358464,0.4267307345243538
37518,premiere classe valenciennes sud - rouvignies,Rouvignies,rue Louis Dacquin,59220,50.33268,3.4497480000000005,3.0,1,76.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.5555322798014054,0.7492922936111706
37519,hotel balladins valenciennes aeroport,Rouvignies,Zi No2 rue Louis Dacquin,59303,50.334885,3.452835,3.5,2,23.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1961418794912857,0.5626810722517436
37526,ibis budget chateaudun,Chateaudun,Rn 10 Centre Commercial les Garennes,28200,48.087578,1.335475,3.5,2,128.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.0915721989080247,1.060754067900505
37528,hotel st michel,Chateaudun,5 rue Pean,28200,48.0707,1.329174,3.5,2,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5884256384738571,0.7808844798692962
37529,hotelf1 saverne monswiller,Monswiller,Rue de la Gare,67700,48.75192,7.38398,3.0,1,24.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.1754312462530754,0.502627571956546
37532,hotel restaurant national,Saverne,2 Grand rue,67700,,,3.0,0,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13157343468980653,0.47416625791947387
37536,kyriad lyon sud - saint genis laval,Saint-Genis-Laval,179 route de Vourles,69230,45.675766,4.784855,3.5,3,111.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.9465977662405527,0.9801136781288007
37540,hotel de l'europe,Pierre-Benite,67 boulevard de l Europe,69310,45.702206,4.821728,3.0,3,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08040598786599289,0.4409613915428898
37544,grand hotel de la poste,Massiac,26 avenue du General de Gaulle,15500,,,3.5,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3581721277666956,0.6528085667024719
37550,ibis budget,Chateaubriant,Rue du General Patton,44110,47.70173,-1.401744,3.0,2,108.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0.7894406081388393,0.901085968475555
37555,hotel bertrand,Bar-le-Duc,19 rue de l Etoile,55000,,,3.0,0,27.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.19736015203470983,0.516858228975082
37557,ibis budget bar le duc,Bar-le-Duc,Allee de la Grande Terre,55000,48.75889,5.18917,3.5,2,129.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1.1001001067119935,1.0654976202400168
37559,kastell an daol,Ile Molene,,29259,48.397278,-4.955868,2.5,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17664951879649954,0.46154828101939643
37563,le relais du vieux port,Le Conquet,1 quai du Drellach,29217,48.36117,-4.7743769999999985,3.5,0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5798977306698881,0.7761409275297841
37567,hotel le clement v,Roquemaure,6 rue Pierre Semard,30150,44.049767,4.774794,3.5,2,55.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.4690349292182919,0.714474747116128
37570,la garbure,Chateauneuf-du-Pape,3 rue Joseph Ducos,84230,44.05613,4.83146,3.5,0,84.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.7163442555333912,0.8520377649619764
37576,hotel esperanza,Noirmoutier en l'Ile,10 A rue du grand Four,85330,47.001747,-2.2412650000000003,3.5,0,65.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.5543140072579813,0.7619102705112482
37578,kyriad brignoles centre var,Brignoles,"Centre d'Affaires d'Hexagone, Bretelle A8",83170,43.40087,6.060268,3.0,2,10.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.07309635260544808,0.4362178392033778
